Timestamp, Engine Raw, Chassis Raw, Output
24732425188,1.69028,1.68464,1.68901
24733502962,1.68787,1.70317,1.69747
24734586254,1.69512,1.71204,1.67209
24735665806,1.69592,1.71526,1.66927
24736743487,1.69512,1.70237,1.67209
24737821613,1.69189,1.69915,1.68337
24738913406,1.68545,1.69592,1.70593
24739978772,1.69834,1.72009,1.66081
24741056176,1.69834,1.72976,1.66081
24742133468,1.69109,1.73218,1.68619
24743215223,1.69109,1.71042,1.68619
24744292664,1.69028,1.70156,1.68901
24745372105,1.68948,1.69109,1.69183
24746450804,1.6927,1.68948,1.68055
24747530578,1.69431,1.69431,1.67491
24748609778,1.69028,1.7072,1.68901
24749689219,1.69431,1.69512,1.67491
24750768437,1.68787,1.68948,1.69747
24751847211,1.68867,1.69431,1.69465
24752926485,1.68706,1.71768,1.70029
24754009111,1.69109,1.72493,1.68619
24755087848,1.69189,1.72734,1.68337
24756166529,1.70237,1.71445,1.64671
24757245803,1.70076,1.69673,1.65235
24758324466,1.69351,1.69673,1.67773
24759403832,1.68625,1.70317,1.70311
24760482495,1.68545,1.70479,1.70593
24761561454,1.68948,1.69028,1.69183
24762640765,1.69109,1.6782,1.68619
24763721391,1.69189,1.679,1.68337
24764799609,1.68464,1.69512,1.70875
24765878476,1.68464,1.70962,1.70875
24766957657,1.68867,1.71365,1.69465
24768037042,1.69109,1.71123,1.68619
24769116334,1.69834,1.71526,1.66081
24770194423,1.69995,1.72654,1.65517
24771275271,1.69351,1.72976,1.67773
24772353286,1.69189,1.72251,1.68337
24773448041,1.7072,1.70881,1.62979
24774529834,1.69995,1.68706,1.65517
24775604793,1.69189,1.68384,1.68337
24776684474,1.68787,1.69431,1.69747
24777753507,1.68787,1.70156,1.69747
24778827392,1.68464,1.69512,1.70875
24779902074,1.68948,1.69028,1.69183
24781001644,1.68384,1.68545,1.71157
24782081455,1.68545,1.68948,1.70593
24783160729,1.68625,1.71284,1.70311
24784242965,1.68867,1.72734,1.69465
24785321739,1.6927,1.71687,1.68055
24786401180,1.68948,1.71848,1.69183
24787479861,1.6927,1.71365,1.68055
24788559432,1.69351,1.71284,1.67773
24789638242,1.70317,1.71687,1.64389
24790717405,1.70237,1.70801,1.64671
24791796290,1.69512,1.70479,1.67209
24792875249,1.68867,1.69431,1.69465
24793957301,1.68867,1.69109,1.69465
24795037056,1.68867,1.69673,1.69465
24796116256,1.68948,1.70398,1.69183
24797194882,1.68948,1.7064,1.69183
24798273823,1.69028,1.72009,1.68901
24799354115,1.68867,1.71848,1.69465
24800433278,1.6927,1.71365,1.68055
24801512144,1.69109,1.7064,1.68619
24802605826,1.6927,1.7064,1.68055
24803675692,1.6927,1.71768,1.68055
24804750077,1.69351,1.71204,1.67773
24805829555,1.69512,1.70801,1.67209
24806908699,1.69915,1.69995,1.65799
24807987547,1.69512,1.68545,1.67209
24809067025,1.69109,1.68545,1.68619
24810145169,1.68787,1.69512,1.69747
24811222684,1.68787,1.7064,1.69747
24812303402,1.68948,1.7072,1.69183
24813378306,1.68948,1.70398,1.69183
24814460080,1.68384,1.69592,1.71157
24815536742,1.68948,1.70398,1.69183
24816614831,1.69189,1.72493,1.68337
24817694327,1.68706,1.72896,1.70029
24818773434,1.68948,1.71606,1.69183
24819853338,1.69673,1.69673,1.66645
24820933075,1.69189,1.69592,1.68337
24822010719,1.69351,1.70237,1.67773
24823090919,1.70479,1.70559,1.63825
24824173563,1.70237,1.70156,1.64671
24825252856,1.69028,1.68787,1.68901
24826332241,1.68867,1.68142,1.69465
24827411237,1.69109,1.69431,1.68619
24828490881,1.69109,1.71606,1.68619
24829569988,1.69512,1.71768,1.67209
24830649114,1.69109,1.71526,1.68619
24831728221,1.68867,1.7072,1.69465
24832807199,1.69028,1.71042,1.68901
24833896251,1.69189,1.72251,1.68337
24834972543,1.69351,1.72251,1.67773
24836048187,1.69351,1.71284,1.67773
24837124610,1.69351,1.70237,1.67773
24838200846,1.69351,1.69351,1.67773
24839277491,1.69512,1.69834,1.67209
24840353339,1.70076,1.69995,1.65235
24841429576,1.69512,1.69673,1.67209
24842505887,1.68787,1.69028,1.69747
24843581605,1.68303,1.68948,1.71439
24844655860,1.68464,1.69592,1.70875
24845738449,1.68706,1.69834,1.70029
24846814038,1.68948,1.71284,1.69183
24847892164,1.68545,1.71606,1.70593
24848970067,1.68787,1.70881,1.69747
24850046878,1.69109,1.71365,1.68619
24851125967,1.69189,1.7217,1.68337
24852203574,1.69753,1.72493,1.66363
24853281737,1.70076,1.72251,1.65235
24854363437,1.69753,1.70479,1.66363
24855442396,1.6927,1.69834,1.68055
24856536096,1.70398,1.69673,1.64107
24857601647,1.69753,1.69753,1.66363
24858680903,1.69351,1.70076,1.67773
24859760029,1.68867,1.7072,1.69465
24860838432,1.68706,1.7072,1.70029
24861918465,1.69028,1.70317,1.68901
24862997776,1.68948,1.69592,1.69183
24864080587,1.68948,1.69431,1.69183
24865160120,1.69109,1.71526,1.68619
24866239116,1.69189,1.72815,1.68337
24867318113,1.69673,1.72332,1.66645
24868397535,1.69673,1.70559,1.66645
24869476438,1.69431,1.69109,1.67491
24870556286,1.6927,1.69189,1.68055
24871633930,1.68867,1.69915,1.69465
24872714204,1.69109,1.70479,1.68619
24873796997,1.69915,1.69834,1.65799
24874872493,1.69028,1.69351,1.68901
24875951045,1.68948,1.69673,1.69183
24877030596,1.68545,1.69673,1.70593
24878109778,1.68545,1.70317,1.70593
24879188311,1.68948,1.7064,1.69183
24880271270,1.69189,1.71123,1.68337
24881366729,1.6927,1.70962,1.68055
24882445614,1.68384,1.71204,1.71157
24883525110,1.68464,1.70801,1.70875
24884606903,1.69189,1.70559,1.68337
24885684751,1.69995,1.7072,1.65517
24886760580,1.69431,1.69995,1.67491
24887840354,1.69028,1.69673,1.68901
24888917813,1.68706,1.69753,1.70029
24889995068,1.69592,1.70156,1.66927
24891074509,1.69592,1.69592,1.66927
24892153542,1.69351,1.69673,1.67773
24893232761,1.68948,1.6927,1.69183
24894316534,1.68545,1.69834,1.70593
24895394994,1.68545,1.70962,1.70593
24896473879,1.68948,1.71929,1.69183
24897554208,1.69431,1.71687,1.67491
24898632852,1.6927,1.71284,1.68055
24899712386,1.6927,1.71606,1.68055
24900791548,1.69431,1.71042,1.67491
24901870804,1.69592,1.71123,1.66927
24902949133,1.6927,1.71204,1.68055
24904032648,1.69673,1.70479,1.66645
24905111662,1.69431,1.69834,1.67491
24906191585,1.69834,1.69431,1.66081
24907269544,1.69189,1.69753,1.68337
24908349281,1.69109,1.69753,1.68619
24909427869,1.69109,1.69834,1.68619
24910507884,1.69028,1.69995,1.68901
24911587158,1.68706,1.70317,1.70029
24912666598,1.68625,1.69915,1.70311
24913772483,1.68787,1.7064,1.69747
24914829405,1.68625,1.7072,1.70311
24915904050,1.69189,1.71042,1.68337
24916983713,1.6927,1.72009,1.68055
24918062764,1.69512,1.73137,1.67209
24919142779,1.69512,1.72251,1.67209
24920220794,1.69431,1.70237,1.67491
24921299123,1.69351,1.69109,1.67773
24922377508,1.69512,1.69995,1.67209
24923454523,1.69995,1.71606,1.65517
24924535889,1.70076,1.71606,1.65235
24925615034,1.69109,1.70881,1.68619
24926691493,1.68787,1.68545,1.69747
24927771118,1.68948,1.68706,1.69183
24928849355,1.6927,1.7072,1.68055
24929929000,1.69028,1.72009,1.68901
24931008496,1.69351,1.71606,1.67773
24932088121,1.69028,1.69753,1.68901
24933167488,1.69028,1.69351,1.68901
24934249799,1.69109,1.69431,1.68619
24935329036,1.69512,1.71526,1.67209
24936407976,1.69512,1.71929,1.67209
24937487435,1.69189,1.71929,1.68337
24938566339,1.68787,1.70076,1.69747
24939645965,1.69592,1.69673,1.66927
24940724646,1.70156,1.69673,1.64953
24941803476,1.69512,1.70156,1.67209
24942883138,1.68948,1.70156,1.69183
24943964338,1.68625,1.70076,1.70311
24945043334,1.68706,1.69431,1.70029
24946123460,1.68867,1.69995,1.69465
24947202067,1.69431,1.70801,1.67491
24948281915,1.69351,1.7072,1.67773
24949364560,1.69028,1.71123,1.68901
24950440037,1.68625,1.71284,1.70311
24951518904,1.69109,1.71365,1.68619
24952597178,1.69109,1.70559,1.68619
24953680285,1.69512,1.70881,1.67209
24954772411,1.69592,1.71042,1.66927
24955850777,1.69109,1.69753,1.68619
24956927662,1.69189,1.70156,1.68337
24957992677,1.69431,1.70156,1.67491
24959069858,1.68867,1.69915,1.69465
24960146836,1.68706,1.69512,1.70029
24961225962,1.68948,1.70156,1.69183
24962304328,1.68948,1.69512,1.69183
24963382380,1.68706,1.69351,1.70029
24964463117,1.68787,1.70398,1.69747
24965541613,1.69189,1.70237,1.68337
24966620572,1.69431,1.7072,1.67491
24967699846,1.69351,1.70962,1.67773
24968778990,1.68867,1.71365,1.69465
24969858338,1.69109,1.71768,1.68619
24970937612,1.6927,1.71123,1.68055
24972017905,1.69109,1.71042,1.68619
24973096956,1.70237,1.71365,1.64671
24974177212,1.69834,1.7064,1.66081
24975256523,1.69028,1.70076,1.68901
24976334759,1.68625,1.69431,1.70311
24977414422,1.68787,1.69753,1.69747
24978493122,1.68948,1.69995,1.69183
24979572044,1.69028,1.69915,1.68901
24980651355,1.68948,1.69592,1.69183
24981755351,1.68384,1.69592,1.71157
24982829440,1.69028,1.69834,1.68901
24983901214,1.68948,1.69915,1.69183
24984977043,1.69351,1.70962,1.67773
24986053632,1.68867,1.71526,1.69465
24987128591,1.68787,1.71445,1.69747
24988204717,1.68948,1.71284,1.69183
24989280065,1.69109,1.71204,1.68619
24990356191,1.70479,1.71365,1.63825
24991432057,1.69915,1.71606,1.65799
24992507461,1.69431,1.70881,1.67491
24993583420,1.68545,1.7064,1.70593
24994671675,1.68787,1.69673,1.69747
24998400458,1.69109,1.70559,1.68619
24999476454,1.69351,1.69915,1.67773
25000555617,1.68948,1.70237,1.69183
25001633836,1.69431,1.70237,1.67491
25002714813,1.68948,1.70156,1.69183
25003806957,1.69109,1.70398,1.68619
25004862917,1.68545,1.7072,1.70593
25005938876,1.68787,1.71042,1.69747
25007014557,1.69995,1.71848,1.65517
25008089905,1.6927,1.71284,1.68055
25009166383,1.69351,1.70317,1.67773
25010242712,1.68303,1.69753,1.71439
25011318579,1.68223,1.69673,1.71721
25012394371,1.68384,1.70962,1.71157
25013469960,1.68787,1.7064,1.69747
25014557826,1.69109,1.69915,1.68619
25015641545,1.69431,1.69512,1.67491
25016715115,1.69028,1.69109,1.68901
25017793018,1.68948,1.69834,1.69183
25018869718,1.69351,1.69834,1.67773
25019948400,1.69189,1.70156,1.68337
25021026988,1.69431,1.70479,1.67491
25022103503,1.69028,1.69995,1.68901
25023182444,1.69109,1.71445,1.68619
25024262921,1.69512,1.71042,1.67209
25025341010,1.68948,1.71365,1.69183
25026419951,1.69109,1.71123,1.68619
25027498910,1.69592,1.70156,1.66927
25028578072,1.69028,1.69995,1.68901
25029657032,1.68787,1.70398,1.69747
25030736157,1.68867,1.70317,1.69465
25031815950,1.68706,1.70076,1.70029
25032894076,1.69189,1.69512,1.68337
25033989386,1.69189,1.69673,1.68337
25035068883,1.69431,1.70317,1.67491
25036147138,1.69028,1.70398,1.68901
25037225245,1.69028,1.69995,1.68901
25038305778,1.69189,1.69512,1.68337
25039383830,1.69512,1.69351,1.67209
25040462863,1.69995,1.7064,1.65517
25041542637,1.6927,1.71848,1.68055
25042622633,1.68867,1.71445,1.69465
25043705981,1.68787,1.71204,1.69747
25044782329,1.68948,1.70237,1.69183
25045860677,1.69189,1.70962,1.68337
25046940562,1.69189,1.70962,1.68337
25048018910,1.68625,1.71526,1.70311
25049098832,1.68625,1.71687,1.70311
25050182606,1.68787,1.70317,1.69747
25051256676,1.69109,1.70076,1.68619
25052335154,1.69592,1.70156,1.66927
25053412965,1.69512,1.70801,1.67209
25054494443,1.69512,1.7064,1.67209
25055571772,1.69109,1.69673,1.68619
25056650490,1.70156,1.69995,1.64953
25057714598,1.69995,1.69109,1.65517
25058792112,1.6927,1.69915,1.68055
25059868942,1.69109,1.70237,1.68619
25060947734,1.68787,1.7072,1.69747
25062027268,1.68787,1.70801,1.69747
25063106115,1.69109,1.7064,1.68619
25064204241,1.69109,1.7064,1.68619
25065283608,1.69351,1.71042,1.67773
25066348734,1.69028,1.71284,1.68901
25067427230,1.68867,1.71284,1.69465
25068506096,1.69109,1.71204,1.68619
25069600259,1.69431,1.70559,1.67491
25070666477,1.69592,1.7064,1.66927
25071744936,1.69673,1.70801,1.66645
25072823655,1.70317,1.70479,1.64389
25073920355,1.70237,1.7064,1.64671
25075000647,1.69109,1.70317,1.68619
25076079236,1.68948,1.69915,1.69183
25077159213,1.68787,1.69673,1.69747
25078238469,1.69109,1.69915,1.68619
25079317743,1.68787,1.70317,1.69747
25080396017,1.68948,1.70237,1.69183
25081474624,1.68867,1.70801,1.69465
25082563731,1.69028,1.7072,1.68901
25083669709,1.69351,1.70076,1.67773
25084728297,1.69351,1.69673,1.67773
25085801368,1.68867,1.70962,1.69465
25086880734,1.68545,1.71204,1.70593
25087974860,1.69109,1.71123,1.68619
25089053282,1.69351,1.69915,1.67773
25090131871,1.70076,1.69995,1.65235
25091209126,1.69834,1.70156,1.66081
25092271715,1.69109,1.71123,1.68619
25093352155,1.68948,1.70962,1.69183
25094432318,1.68867,1.70317,1.69465
25095523740,1.69028,1.6927,1.68901
25096602903,1.69189,1.68706,1.68337
25097682121,1.69028,1.69673,1.68901
25098748432,1.68948,1.70559,1.69183
25099826206,1.68948,1.70479,1.69183
25100906147,1.68625,1.69673,1.70311
25101985328,1.69189,1.69915,1.68337
25103065028,1.69512,1.70237,1.67209
25104148543,1.69512,1.70962,1.67209
25105227317,1.69109,1.71365,1.68619
25106306553,1.69592,1.71606,1.66927
25107385346,1.69753,1.70881,1.66363
25108478564,1.69351,1.69915,1.67773
25109558857,1.68867,1.69915,1.69465
25110637834,1.68545,1.7072,1.70593
25111703812,1.68464,1.71768,1.70875
25112783012,1.68545,1.71445,1.70593
25113887526,1.68948,1.69995,1.69183
25114940763,1.68948,1.69431,1.69183
25116034389,1.69189,1.69834,1.68337
25117113756,1.69189,1.70398,1.68337
25118194641,1.69189,1.70801,1.68337
25119276989,1.69109,1.69512,1.68619
25120352929,1.69189,1.69592,1.68337
25121431722,1.69109,1.69834,1.68619
25122510533,1.68948,1.69995,1.69183
25123590269,1.69834,1.70881,1.66081
25124670562,1.69512,1.71284,1.67209
25125748169,1.68948,1.70962,1.69183
25126826295,1.68706,1.70559,1.70029
25127904884,1.68625,1.70398,1.70311
25128980620,1.68787,1.70317,1.69747
25130060024,1.68464,1.7072,1.70875
25131139353,1.6927,1.71445,1.68055
25132216979,1.68625,1.71526,1.70311
25133280809,1.69834,1.71526,1.66081
25134376120,1.69109,1.70479,1.68619
25135456653,1.69673,1.70317,1.66645
25136535742,1.69351,1.70317,1.67773
25137615719,1.69189,1.7072,1.68337
25138694900,1.69431,1.70479,1.67491
25139759082,1.69915,1.70237,1.65799
25140838985,1.69834,1.69512,1.66081
25141917537,1.69189,1.69189,1.68337
25142997052,1.68948,1.69512,1.69183
25144080696,1.68303,1.70398,1.71439
25145159248,1.68706,1.70881,1.70029
25146252836,1.68625,1.70317,1.70311
25147332036,1.68948,1.70076,1.69183
25148411903,1.68545,1.69512,1.70593
25149490973,1.68625,1.70237,1.70311
25150570543,1.68867,1.71042,1.69465
25151649724,1.69431,1.71606,1.67491
25152730276,1.6927,1.71365,1.68055
25153813087,1.69431,1.7072,1.67491
25154863435,1.69028,1.70962,1.68901
25155938968,1.69189,1.71365,1.68337
25157028798,1.69753,1.70881,1.66363
25158105331,1.69592,1.71204,1.66927
25159181235,1.69189,1.70076,1.68337
25160256990,1.69431,1.69592,1.67491
25161332838,1.69109,1.69995,1.68619
25162407649,1.68706,1.70076,1.70029
25163483997,1.68948,1.69834,1.69183
25164572752,1.68706,1.69834,1.70029
25165648767,1.69109,1.69834,1.68619
25166726319,1.69028,1.69673,1.68901
25167805593,1.68867,1.70237,1.69465
25168883422,1.68948,1.70237,1.69183
25169948900,1.69028,1.71042,1.68901
25171023859,1.6927,1.70156,1.68055
25172102799,1.68948,1.70801,1.69183
25173182203,1.69753,1.71042,1.66363
25174265069,1.69753,1.70559,1.66363
25175344880,1.68948,1.70962,1.69183
25176424043,1.68948,1.71284,1.69183
25177502817,1.69028,1.71042,1.68901
25178583091,1.68706,1.70479,1.70029
25179674902,1.68948,1.69592,1.69183
25180755213,1.68867,1.70237,1.69465
25181835357,1.68384,1.70156,1.71157
25182920298,1.68948,1.70801,1.69183
25184002924,1.69189,1.70237,1.68337
25185081216,1.69512,1.69753,1.67209
25186161545,1.69431,1.6927,1.67491
25187255134,1.69028,1.70317,1.68901
25188334352,1.69189,1.70156,1.68337
25189413775,1.69351,1.71445,1.67773
25190493400,1.70317,1.71123,1.64389
25191571526,1.69753,1.70559,1.66363
25192650578,1.69109,1.69995,1.68619
25193718389,1.68706,1.70317,1.70029
25194796237,1.68384,1.71526,1.71157
25195873992,1.69109,1.72009,1.68619
25196968007,1.6927,1.71123,1.68055
25198032762,1.69351,1.70237,1.67773
25199111295,1.6927,1.70076,1.68055
25200206236,1.68706,1.70156,1.70029
25201270102,1.6927,1.71204,1.68055
25202347099,1.69109,1.71606,1.68619
25203423576,1.68948,1.70962,1.69183
25204506202,1.69109,1.69995,1.68619
25205598309,1.68867,1.69431,1.69465
25206675602,1.70156,1.69834,1.64953
25207754598,1.69673,1.70559,1.66645
25208820705,1.69592,1.70801,1.66927
25209913683,1.68787,1.70156,1.69747
25210993197,1.68948,1.69753,1.69183
25212071638,1.68384,1.69753,1.71157
25213150782,1.68625,1.70398,1.70311
25214219075,1.68948,1.71204,1.69183
25215298589,1.68706,1.71687,1.70029
25216377141,1.69028,1.71284,1.68901
25217456174,1.68948,1.71123,1.69183
25218535226,1.69189,1.7064,1.68337
25219614240,1.69431,1.70801,1.67491
25220694218,1.6927,1.71365,1.68055
25221776881,1.69189,1.71687,1.68337
25222851396,1.69673,1.71204,1.66645
25223934429,1.70156,1.70881,1.64953
25225013036,1.69351,1.70317,1.67773
25226092088,1.68948,1.69673,1.69183
25227186584,1.68867,1.69995,1.69465
25228264635,1.68625,1.69915,1.70311
25229343206,1.69109,1.69995,1.68619
25230422424,1.68706,1.69431,1.70029
25231503068,1.68706,1.68625,1.70029
25232568453,1.68867,1.6927,1.69465
25233668764,1.68706,1.69834,1.70029
25234726649,1.69109,1.7072,1.68619
25235805923,1.69189,1.70479,1.68337
25236884697,1.69109,1.70317,1.68619
25237962230,1.68706,1.69995,1.70029
25239040430,1.68867,1.70398,1.69465
25240116963,1.69834,1.71284,1.66081
25241196960,1.69915,1.71284,1.65799
25242273752,1.69028,1.71365,1.68901
25243350933,1.68545,1.70962,1.70593
25244429652,1.68787,1.7064,1.69747
25245510389,1.69109,1.70801,1.68619
25246588811,1.69109,1.71042,1.68619
25247667140,1.69431,1.71445,1.67491
25248747636,1.6927,1.70237,1.68055
25249825910,1.69109,1.69834,1.68619
25250905110,1.6927,1.69512,1.68055
25251983828,1.69673,1.7064,1.66645
25253063454,1.69431,1.70479,1.67491
25254146432,1.68787,1.70881,1.69747
25255229002,1.69189,1.69995,1.68337
25256304294,1.69753,1.70076,1.66363
25257383420,1.69673,1.69995,1.66645
25258462287,1.69351,1.7072,1.67773
25259541764,1.69028,1.71445,1.68901
25260620909,1.68948,1.70962,1.69183
25261700257,1.68625,1.69915,1.70311
25262778956,1.69028,1.70317,1.68901
25263884249,1.68787,1.69834,1.69747
25264937726,1.68062,1.71204,1.72285
25266016815,1.68867,1.72332,1.69465
25267097071,1.68948,1.71687,1.69183
25268177233,1.68948,1.7072,1.69183
25269255378,1.68948,1.69834,1.69183
25270335337,1.69109,1.69915,1.68619
25271414462,1.69189,1.70559,1.68337
25272493940,1.69512,1.71042,1.67209
25273570992,1.69995,1.71445,1.65517
25274653599,1.70156,1.70317,1.64953
25275730891,1.68948,1.69109,1.69183
25276807369,1.68464,1.6927,1.70875
25277885902,1.68787,1.70559,1.69747
25278964102,1.68948,1.71204,1.69183
25280043006,1.68948,1.71284,1.69183
25281119724,1.68948,1.69995,1.69183
25282198794,1.69109,1.70156,1.68619
25283296087,1.69431,1.7072,1.67491
25284378361,1.69189,1.71365,1.68337
25285457634,1.69512,1.71768,1.67209
25286536427,1.6927,1.71848,1.68055
25287615812,1.69592,1.71204,1.66927
25288695752,1.69351,1.70881,1.67773
25289778137,1.70156,1.70881,1.64953
25290852911,1.70156,1.71284,1.64953
25291932648,1.69189,1.70801,1.68337
25293012478,1.69109,1.70559,1.68619
25294093789,1.68625,1.70479,1.70311
25295172766,1.68787,1.70156,1.69747
25296251503,1.6927,1.70076,1.68055
25297330962,1.68625,1.70317,1.70311
25298410810,1.68706,1.69915,1.70029
25299489232,1.68706,1.69834,1.70029
25300568229,1.69109,1.69592,1.68619
25301647151,1.69109,1.69351,1.68619
25302726110,1.68948,1.70076,1.69183
25303810569,1.69028,1.70479,1.68901
25304884695,1.68545,1.70559,1.70593
25305964357,1.68948,1.70962,1.69183
25307042742,1.69995,1.71365,1.65517
25308122794,1.69753,1.71204,1.66363
25309201901,1.6927,1.70881,1.68055
25310280101,1.68867,1.70479,1.69465
25311358338,1.68948,1.70801,1.69183
25312436723,1.69189,1.71526,1.68337
25313512553,1.68948,1.70962,1.69183
25314594808,1.68867,1.70559,1.69465
25315673619,1.69431,1.70398,1.67491
25316750782,1.69351,1.7072,1.67773
25317828315,1.69351,1.70479,1.67773
25318907181,1.69351,1.70156,1.67773
25319986696,1.69431,1.6927,1.67491
25321066488,1.69351,1.69189,1.67773
25322144744,1.69109,1.69431,1.68619
25323223425,1.69915,1.69995,1.65799
25324309810,1.69592,1.70156,1.66927
25325384899,1.6927,1.69995,1.68055
25326464469,1.68625,1.69512,1.70311
25327544299,1.68948,1.69512,1.69183
25328622332,1.68706,1.69834,1.70029
25329701476,1.68706,1.7064,1.70029
25330781917,1.68545,1.70962,1.70593
25331860802,1.68706,1.7064,1.70029
25332940076,1.69109,1.70479,1.68619
25334021312,1.6927,1.70237,1.68055
25335100123,1.69351,1.70479,1.67773
25336179768,1.69431,1.7072,1.67491
25337257968,1.69834,1.71284,1.66081
25338336982,1.69109,1.71526,1.68619
25339416423,1.69431,1.70801,1.67491
25340495252,1.70237,1.70801,1.64671
25341574156,1.69431,1.70076,1.67491
25342653041,1.69351,1.69915,1.67773
25343759111,1.69109,1.70156,1.68619
25344811755,1.68867,1.69995,1.69465
25345891640,1.69028,1.69592,1.68901
25346968674,1.69109,1.69834,1.68619
25348047447,1.69028,1.70156,1.68901
25349125703,1.69028,1.69753,1.68901
25350203662,1.69028,1.70317,1.68901
25351282288,1.69189,1.70881,1.68337
25352359228,1.69351,1.71204,1.67773
25353438224,1.69753,1.7064,1.66363
25354517813,1.68948,1.70156,1.69183
25355596995,1.68948,1.7072,1.69183
25356674731,1.69834,1.71365,1.66081
25357755283,1.69512,1.71284,1.67209
25358837279,1.69592,1.71284,1.66927
25359913609,1.69189,1.71204,1.68337
25360992271,1.69028,1.70317,1.68901
25362070879,1.68464,1.70237,1.70875
25363151005,1.68787,1.71123,1.69747
25364232186,1.69351,1.70881,1.67773
25365311589,1.68787,1.7064,1.69747
25366390697,1.68867,1.70156,1.69465
25367469452,1.68867,1.69915,1.69465
25368550170,1.69189,1.69512,1.68337
25369628259,1.69189,1.70156,1.68337
25370707959,1.69673,1.7072,1.66645
25371787177,1.69592,1.70398,1.66927
25372866044,1.69512,1.70479,1.67209
25373948003,1.69995,1.70801,1.65517
25375027721,1.69431,1.70801,1.67491
25376106754,1.68867,1.70881,1.69465
25377184676,1.69189,1.70479,1.68337
25378264136,1.68867,1.7064,1.69465
25379342595,1.69351,1.70962,1.67773
25380421665,1.68948,1.71123,1.69183
25381500865,1.68787,1.70801,1.69747
25382580657,1.69028,1.71042,1.68901
25383683209,1.6927,1.7072,1.68055
25384757742,1.69351,1.7072,1.67773
25385834979,1.69028,1.71042,1.68901
25386912197,1.69351,1.70559,1.67773
25387990767,1.68948,1.70237,1.69183
25389068208,1.69189,1.69592,1.68337
25390147149,1.69915,1.69592,1.65799
25391223256,1.69431,1.70317,1.67491
25392302067,1.68625,1.70156,1.70311
25393385618,1.68464,1.70237,1.70875
25394463226,1.68706,1.69995,1.70029
25395542759,1.68787,1.70237,1.69747
25396621588,1.68706,1.69431,1.70029
25397700677,1.68464,1.69753,1.70875
25398780433,1.68948,1.70559,1.69183
25399858910,1.69109,1.71042,1.68619
25400938517,1.68867,1.71445,1.69465
25402018180,1.68706,1.70881,1.70029
25403097269,1.69753,1.70801,1.66363
25404178932,1.69028,1.70962,1.68901
25405258317,1.69753,1.71123,1.66363
25406338517,1.70076,1.71526,1.65235
25407417216,1.70398,1.71042,1.64107
25408496879,1.69995,1.70801,1.65517
25409575505,1.69189,1.70559,1.68337
25410654927,1.68948,1.7072,1.69183
25411733701,1.68706,1.70156,1.70029
25412813919,1.69028,1.69431,1.68901
25413894971,1.69028,1.70156,1.68901
25414974634,1.68948,1.69512,1.69183
25416053741,1.68948,1.69431,1.69183
25417133348,1.68948,1.69673,1.69183
25418211733,1.69189,1.69512,1.68337
25419291785,1.69028,1.69753,1.68901
25420369300,1.69028,1.69673,1.68901
25421448500,1.69109,1.69673,1.68619
25422525292,1.69109,1.70237,1.68619
25423602251,1.70317,1.70801,1.64389
25424682155,1.69592,1.7064,1.66927
25425760299,1.69431,1.7064,1.67491
25426837073,1.69028,1.70237,1.68901
25427918421,1.68867,1.70962,1.69465
25428993954,1.69028,1.70881,1.68901
25430071469,1.6927,1.71606,1.68055
25431152206,1.69028,1.71526,1.68901
25432230313,1.69189,1.71204,1.68337
25433309661,1.6927,1.7072,1.68055
25434392212,1.69351,1.70962,1.67773
25435471468,1.69189,1.71204,1.68337
25436551038,1.6927,1.71123,1.68055
25437631090,1.6927,1.70881,1.68055
25438709141,1.69189,1.69673,1.68337
25439788415,1.70076,1.69834,1.65235
25440868337,1.70398,1.70398,1.64107
25441947500,1.69512,1.70479,1.67209
25443026385,1.68948,1.70398,1.69183
25444108233,1.68545,1.70237,1.70593
25445187803,1.68948,1.69995,1.69183
25446266448,1.69028,1.69915,1.68901
25447345592,1.68706,1.70076,1.70029
25448501606,1.68948,1.70479,1.69183
25449574825,1.69109,1.71848,1.68619
25450654265,1.68948,1.71042,1.69183
25451735002,1.6927,1.70398,1.68055
25452813572,1.69351,1.69109,1.67773
25453897346,1.6927,1.70398,1.68055
25454977083,1.69351,1.71606,1.67773
25456056339,1.69431,1.7209,1.67491
25457135298,1.69995,1.71365,1.65517
25458214461,1.69915,1.69995,1.65799
25459293957,1.69109,1.6927,1.68619
25460373619,1.68787,1.69995,1.69747
25461452912,1.68787,1.70479,1.69747
25462531501,1.68384,1.7072,1.71157
25463611534,1.68867,1.70076,1.69465
25464692845,1.68464,1.69189,1.70875
25465770433,1.69028,1.68787,1.68901
25466849596,1.69109,1.69834,1.68619
25467928963,1.68948,1.70156,1.69183
25469006552,1.6927,1.71042,1.68055
25470084474,1.69189,1.70801,1.68337
25471160377,1.6927,1.70156,1.68055
25472240077,1.6927,1.70156,1.68055
25473317184,1.70156,1.7072,1.64953
25474398699,1.69995,1.71606,1.65517
25475475602,1.69351,1.71123,1.67773
25476554302,1.68706,1.70881,1.70029
25477633021,1.69189,1.71365,1.68337
25478712461,1.68303,1.70559,1.71439
25479791476,1.69351,1.70801,1.67773
25480871176,1.68948,1.71123,1.69183
25481950283,1.68787,1.71042,1.69747
25483028983,1.68867,1.70881,1.69465
25484109127,1.68948,1.70156,1.69183
25485186957,1.69592,1.70237,1.66927
25486266230,1.69351,1.70317,1.67773
25487345690,1.69189,1.70559,1.68337
